"unit","variable","mean","sd","DBH","CWD","site","pft","model"
"60","treat_mean[Burn]",-1.764030777701,0.308498304980621,15,3,"Blodgett","yellow_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-1.87639895464191,0.347457251506611,15,3,"Blodgett","yellow_pine","ddbh_model"
"190","treat_mean[Thin]",-3.20901500947849,0.752670891158637,15,3,"Blodgett","yellow_pine","ddbh_model"
"240","treat_mean[None]",-2.23629757572888,0.274263407197351,15,3,"Blodgett","yellow_pine","ddbh_model"
"340","treat_mean[Burn]",-1.72192325363043,0.33229606099254,15,3,"Blodgett","yellow_pine","ddbh_model"
"350","treat_mean[Thin]",-3.2848299578185,0.758495711088411,15,3,"Blodgett","yellow_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-1.91974948797272,0.357199970423764,15,3,"Blodgett","yellow_pine","ddbh_model"
"400","treat_mean[Burn]",-1.80391083205973,0.313912592827683,15,3,"Blodgett","yellow_pine","ddbh_model"
"490","treat_mean[Thin]",-3.30411902455541,0.733275329223982,15,3,"Blodgett","yellow_pine","ddbh_model"
"570","treat_mean[Burn+Thin]",-1.85803494557315,0.346593902854305,15,3,"Blodgett","yellow_pine","ddbh_model"
"590","treat_mean[None]",-2.33994941254409,0.284065491369781,15,3,"Blodgett","yellow_pine","ddbh_model"
"40","treat_mean[None]",-2.22488995093513,0.357895880176883,15,-3,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.63373644183344,0.477223896753356,15,-3,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.803293347378889,0.447527300510057,15,-3,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.429540390670338,0.435449292628039,15,-3,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-2.15797327622738,0.34070066492139,15,-3,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-2.60784399855698,0.471362808384982,15,-3,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.481180127863328,0.431709737577986,15,-3,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.77172227362348,0.461659775798818,15,-3,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-2.60915994263428,0.468123384151863,15,-3,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.455936750997778,0.431855933178969,15,-3,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-2.15660764704522,0.355486126223569,15,-3,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-2.13243040387686,0.326757706037212,15,-2,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.50867188292132,0.448720719978861,15,-2,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.814796676764752,0.42019998933381,15,-2,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.418364626229099,0.418093295661903,15,-2,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-2.06551372916912,0.30838571743962,15,-2,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-2.48277943964487,0.443203884709445,15,-2,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.470004363422089,0.414187799959279,15,-2,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.783225603009343,0.434929372406028,15,-2,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-2.48409538372216,0.439802861385442,15,-2,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.444760986556539,0.414045985521338,15,-2,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-2.06414809998696,0.324595081382038,15,-2,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-2.03997085681859,0.304133268837602,15,-1,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.38360732400921,0.426476115596716,15,-1,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.826300006150614,0.399323287909889,15,-1,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.407188861787861,0.40440901528309,15,-1,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-1.97305418211085,0.284906770217294,15,-1,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-2.35771488073275,0.421426654881648,15,-1,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.458828598980851,0.400360462693557,15,-1,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.794728932395205,0.414488938657118,15,-1,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-2.35903082481004,0.417896598103022,15,-1,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.433585222115301,0.399909164146598,15,-1,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-1.97168855292869,0.302322439010757,15,-1,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-1.94751130976032,0.292008221331211,15,0,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.25854276509709,0.411506288579904,15,0,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.837803335536476,0.385945405977205,15,0,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.396013097346622,0.394778456535666,15,0,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-1.88059463505258,0.272556955630523,15,0,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-2.23265032182063,0.407056658461885,15,0,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.447652834539612,0.390620271976412,15,0,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.806232261781067,0.401300775545502,15,0,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-2.23396626589793,0.403450780467162,15,0,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.422409457674062,0.389845265904515,15,0,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-1.87922900587042,0.290656251874001,15,0,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-1.85505176270205,0.291694817897436,15,1,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.13347820618497,0.40461948746616,15,1,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.849306664922338,0.380857368865788,15,1,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.384837332905384,0.389502423849664,15,1,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-1.78813508799431,0.272851662559598,15,1,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-2.10758576290852,0.400891227993084,15,1,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.436477070098374,0.385277333887279,15,1,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.817735591166929,0.396089958891228,15,1,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-2.10890170698581,0.397280069401012,15,1,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.411233693232824,0.384174509130329,15,1,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-1.78676945881215,0.290875515864608,15,1,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-1.76259221564378,0.303229684568395,15,2,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-2.00841364727286,0.406227017151956,15,2,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.8608099943082,0.384388508335703,15,2,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.373661568464145,0.388758250024975,15,2,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-1.69567554093604,0.28575177132001,15,2,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-1.9825212039964,0.40330681359937,15,2,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.425301305657135,0.384514995121503,15,2,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.829238920552791,0.39916902373832,15,2,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-1.98383714807369,0.399767845827063,15,2,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.400057928791585,0.383092033225089,15,2,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-1.69430991175388,0.302954425710517,15,2,"Blodgett","white_pine","ddbh_model"
"40","treat_mean[None]",-1.67013266858552,0.325355076448342,15,3,"Blodgett","white_pine","ddbh_model"
"60","treat_mean[Burn]",-1.88334908836074,0.416230471038823,15,3,"Blodgett","white_pine","ddbh_model"
"180","treat_mean[Burn+Thin]",-0.872313323694062,0.396308498720932,15,3,"Blodgett","white_pine","ddbh_model"
"190","treat_mean[Thin]",-0.362485804022907,0.392571708198431,15,3,"Blodgett","white_pine","ddbh_model"
"240","treat_mean[None]",-1.60321599387777,0.309686017145654,15,3,"Blodgett","white_pine","ddbh_model"
"340","treat_mean[Burn]",-1.85745664508428,0.414153293889808,15,3,"Blodgett","white_pine","ddbh_model"
"350","treat_mean[Thin]",-0.414125541215897,0.388360231327728,15,3,"Blodgett","white_pine","ddbh_model"
"380","treat_mean[Burn+Thin]",-0.840742249938653,0.410351403539292,15,3,"Blodgett","white_pine","ddbh_model"
"400","treat_mean[Burn]",-1.85877258916157,0.410756817717461,15,3,"Blodgett","white_pine","ddbh_model"
"490","treat_mean[Thin]",-0.388882164350347,0.38663637789682,15,3,"Blodgett","white_pine","ddbh_model"
"590","treat_mean[None]",-1.60185036469562,0.325575662078272,15,3,"Blodgett","white_pine","ddbh_model"
"10","treat_mean[None]",-1.98929648093586,0.271441077824099,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-2.21045393561956,0.254905895245501,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.748935437455,0.195199646825501,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-1.10393439428708,0.261501675673851,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.36599892900343,0.273173064067337,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-2.54109908551191,0.311475968451443,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.64030967475013,0.235735902137761,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.67856278002553,0.253611638902679,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.51185951335444,0.264440900555096,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.70539230091743,0.282588378100976,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.81946983132832,0.313363467354299,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-2.2507016452679,0.281222134093287,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-2.64519657151087,0.323713888039442,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-2.25169181324095,0.265946328643645,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.64053558758374,0.221200452020091,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.51623604362292,0.249287316693965,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-1.29163702163155,0.258907333780133,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-1.16020474147036,0.241416001997055,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-1.34921714657835,0.259659043066512,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-2.00524926711211,0.301257763350496,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-2.298573935746,0.361127041135774,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-2.21182762400935,0.277910541592075,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-2.45871931798988,0.372808678000374,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-2.09959326880513,0.280429109095221,15,-3,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-1.99787015765591,0.248839296784885,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-2.2190276123396,0.230114380156473,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.80384725615744,0.179031680996382,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-1.15884621298951,0.247831167986573,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.42091074770587,0.262142878120767,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-2.54967276223195,0.290289667241206,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.69522149345257,0.222738609573393,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.73347459872796,0.241516245798907,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.56677133205688,0.249982366446243,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.76030411961987,0.270942366700613,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.82804350804836,0.295424312862156,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-2.25927532198795,0.260847929340532,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-2.65377024823091,0.303593533762092,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-2.26026548996099,0.240225587193955,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.69544740628618,0.204299120686141,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.57114786232535,0.234644429907396,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-1.34654884033399,0.245358389205692,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-1.2151165601728,0.225341970296937,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-1.40412896528079,0.247224708852968,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-2.01382294383216,0.27907464322713,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-2.30714761246605,0.334203709640721,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-2.2204013007294,0.252893657547634,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-2.46729299470993,0.347384907555703,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-2.10816694552518,0.259659525343637,15,-2,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-2.00644383437596,0.236335366721439,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-2.22760128905965,0.21591876602917,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.85875907485988,0.169590234809089,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-1.21375803169195,0.239199735646943,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.4758225664083,0.256072877184529,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-2.558246438952,0.277869710361044,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.750133312155,0.215435895558967,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.7883864174304,0.234734732933402,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.62168315075931,0.240442179004349,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.8152159383223,0.264050004680062,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.83661718476841,0.286438579162653,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-2.267848998708,0.250379849076113,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-2.66234392495096,0.291959002634909,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-2.26883916668104,0.224459102758612,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.75035922498862,0.193146798355525,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.62605968102779,0.225235243626032,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-1.40146065903642,0.236912505125221,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-1.27002837887524,0.214558582669142,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-1.45904078398323,0.239950742760415,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-2.02239662055221,0.265897999335518,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-2.31572128918609,0.314108535828994,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-2.22897497744944,0.237421161593725,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-2.47586667142997,0.328723151979681,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-2.11674062224523,0.248793741923507,15,-1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-2.015017511096,0.235542965395259,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-2.2361749657797,0.214433840932804,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.91367089356232,0.168013145162618,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-1.26866985039439,0.236160546036308,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.53073438511074,0.255317082413825,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-2.56682011567205,0.275404673181347,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"87","treat_mean[Thin]",-1.80504513085744,0.214410415461847,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"88","treat_mean[Thin]",-1.84329823613284,0.23373009427212,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"99","treat_mean[Thin]",-1.67659496946175,0.236416504536541,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"101","treat_mean[Thin]",-1.87012775702474,0.262286309464244,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"102","treat_mean[None]",-2.84519086148846,0.287247746170855,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"119","treat_mean[None]",-2.27642267542804,0.251060089322029,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"120","treat_mean[None]",-2.67091760167101,0.289834017571887,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"122","treat_mean[None]",-2.27741284340109,0.220789759555546,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"123","treat_mean[Thin]",-1.80527104369105,0.188765211253215,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"124","treat_mean[Thin]",-1.68097149973023,0.221727052293153,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"125","treat_mean[Thin]",-1.45637247773886,0.23412260736295,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"126","treat_mean[Thin]",-1.32494019757768,0.209882899444662,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"130","treat_mean[Thin]",-1.51395260268566,0.238310145603866,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"150","treat_mean[None]",-2.03097029727226,0.263084603604594,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"156","treat_mean[None]",-2.32429496590614,0.302206714135412,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"159","treat_mean[None]",-2.23754865416949,0.23339898663465,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"181","treat_mean[None]",-2.48444034815002,0.31801606931459,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"190","treat_mean[None]",-2.12531429896528,0.249131001651325,15,0,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"10","treat_mean[None]",-2.02359118781605,0.246575028289366,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"22","treat_mean[None]",-2.24474864249975,0.225910388861833,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"23","treat_mean[Thin]",-1.96858271226475,0.174513754228397,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"47","treat_mean[Thin]",-1.32358166909682,0.238927097118323,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"64","treat_mean[Thin]",-1.58564620381318,0.259921855521375,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
"66","treat_mean[None]",-2.5753937923921,0.283154666443964,15,1,"LaTour15","fir","ddbh_model_noBAcwdIrctnSize"
